lot_id,step_name,tool_id,parameter_name,value,spec_min,spec_max,timestamp
LOT-2305,etch,ETCH-07,rf_power_forward,856.9143,828.0,872.0,2026-03-05T02:04:00
LOT-2305,etch,ETCH-07,gas_flow_cl2,119.9553,115.8,124.2,2026-03-05T02:04:00
LOT-2306,litho,LITHO-01,exposure_energy,24.5167,23.7,25.3,2026-03-05T03:12:00
LOT-2306,litho,LITHO-01,focus_offset,-1.079,-7.5,7.5,2026-03-05T03:12:00
LOT-2306,litho,LITHO-01,numerical_aperture,1.3501,1.339,1.361,2026-03-05T03:12:00
LOT-2306,etch,ETCH-08,chamber_pressure,15.1175,13.8,16.2,2026-03-05T04:18:00
LOT-2306,etch,ETCH-08,rf_power_forward,855.6396,828.0,872.0,2026-03-05T04:18:00
LOT-2306,etch,ETCH-08,gas_flow_cl2,119.6585,115.8,124.2,2026-03-05T04:18:00
LOT-2307,litho,LITHO-02,exposure_energy,24.4272,23.7,25.3,2026-03-05T05:05:00
LOT-2307,litho,LITHO-02,focus_offset,-1.9511,-7.5,7.5,2026-03-05T05:05:00
LOT-2307,litho,LITHO-02,numerical_aperture,1.3524,1.339,1.361,2026-03-05T05:05:00
LOT-2307,etch,ETCH-02,chamber_pressure,14.8656,13.8,16.2,2026-03-05T06:05:00
LOT-2307,etch,ETCH-02,rf_power_forward,855.3006,828.0,872.0,2026-03-05T06:05:00
LOT-2307,etch,ETCH-02,gas_flow_cl2,120.3428,115.8,124.2,2026-03-05T06:05:00
LOT-2307,cvd,CVD-04,deposition_temp,401.3438,394.5,405.5,2026-03-05T06:57:00
LOT-2307,cvd,CVD-04,chamber_pressure,4.007,3.79,4.21,2026-03-05T06:57:00
LOT-2307,cvd,CVD-04,rf_bias,247.1909,240.0,260.0,2026-03-05T06:57:00
LOT-2308,litho,LITHO-04,exposure_energy,24.6682,23.7,25.3,2026-03-05T06:45:00
LOT-2308,litho,LITHO-04,focus_offset,-1.5476,-7.5,7.5,2026-03-05T06:45:00
LOT-2308,litho,LITHO-04,numerical_aperture,1.3482,1.339,1.361,2026-03-05T06:45:00
LOT-2308,etch,ETCH-07,chamber_pressure,16.0929,13.8,16.2,2026-03-05T07:39:00
LOT-2308,etch,ETCH-07,rf_power_forward,842.0321,828.0,872.0,2026-03-05T07:39:00
LOT-2308,etch,ETCH-07,gas_flow_cl2,120.4485,115.8,124.2,2026-03-05T07:39:00
LOT-2309,litho,LITHO-01,exposure_energy,24.3509,23.7,25.3,2026-03-05T09:13:00
LOT-2309,litho,LITHO-01,focus_offset,1.4877,-7.5,7.5,2026-03-05T09:13:00
LOT-2309,litho,LITHO-01,numerical_aperture,1.3475,1.339,1.361,2026-03-05T09:13:00
LOT-2309,etch,ETCH-03,chamber_pressure,14.1656,13.8,16.2,2026-03-05T10:29:00
LOT-2309,etch,ETCH-03,rf_power_forward,855.5775,828.0,872.0,2026-03-05T10:29:00
LOT-2309,etch,ETCH-03,gas_flow_cl2,120.5418,115.8,124.2,2026-03-05T10:29:00
LOT-2310,litho,LITHO-03,exposure_energy,24.6145,23.7,25.3,2026-03-05T11:10:00
LOT-2310,litho,LITHO-03,focus_offset,-0.1962,-7.5,7.5,2026-03-05T11:10:00
LOT-2310,litho,LITHO-03,numerical_aperture,1.3491,1.339,1.361,2026-03-05T11:10:00
LOT-2310,etch,ETCH-08,chamber_pressure,15.0822,13.8,16.2,2026-03-05T11:59:00
LOT-2310,etch,ETCH-08,rf_power_forward,852.55,828.0,872.0,2026-03-05T11:59:00
LOT-2310,etch,ETCH-08,gas_flow_cl2,120.495,115.8,124.2,2026-03-05T11:59:00
LOT-2310,cvd,CVD-06,deposition_temp,401.1874,394.5,405.5,2026-03-05T13:07:00
LOT-2310,cvd,CVD-06,chamber_pressure,3.9159,3.79,4.21,2026-03-05T13:07:00
LOT-2310,cvd,CVD-06,rf_bias,254.5167,240.0,260.0,2026-03-05T13:07:00
